id,saleprice
1341,26319793.199398726
521,44401358.747102045
2136,25558323.852118306
996,37407426.41567625
227,31165783.138981193
135,25822709.29707162
1167,36954476.74661542
294,46486541.955275066
1776,36851316.93866049
540,28960497.46914105
1717,38002676.788470946
2303,18125514.9468509
116,36268579.787944786
127,24402605.695684716
1371,28105493.14488764
1014,29353609.68306072
1507,16195857.412220344
702,42176774.292665645
750,40822739.37794124
261,28136501.5534976
1559,17044694.922920354
577,42290000.66162031
2812,38549493.91321597
2080,34470437.976965144
1368,23701267.389534682
2376,21571669.64133683
659,17266550.2878077
1235,26197352.07431916
332,21728245.892423816
1917,22487787.26229308
2094,49864119.10163375
1460,54630776.56681595
1471,37025502.79993158
1509,23692031.323252015
1922,24419820.640276615
433,68500968.25833358
460,39556119.46123592
1116,43344084.957116194
1137,28676741.92844176
53,32056847.047253624
2354,50387268.48282522
1475,37000435.30193978
1761,98594474.44265097
842,26635688.97697489
2739,40447621.750210345
2509,30796729.360193104
1007,38916016.52000355
2610,37695394.00036909
1952,16147983.84866458
2719,50809875.784993775
2921,25371623.347668037
1966,30348743.19592713
292,30297797.49495322
1204,42113269.06532002
1829,45116886.600456424
2419,33259488.475453142
391,32334924.52733865
798,24911735.591239624
481,32952641.235478293
193,43495941.10605786
555,24217432.304757282
899,18504759.841810346
2357,37130740.63948814
328,24731060.636853997
1356,18263584.465032347
1154,21299341.580296464
1730,32295102.464633327
2249,24515216.03964659
1119,46802000.47832807
2856,30418316.331613287
1394,29360084.045316912
2587,27137638.64694849
61,59311421.00847373
2661,46844826.24057011
2711,22007986.876967505
1147,38208528.777491815
757,29653712.712271243
2623,20136164.18920837
2378,36009826.28721903
1413,25733767.363602255
1722,36811772.85758755
1112,42604156.05115173
1623,38563631.43390716
1201,41812801.13382776
1513,28416553.396558072
957,-33172790.034515604
1171,42198974.294718355
1145,39139450.04418997
2726,42249947.71446074
703,29806881.343037345
760,18163488.74846033
1964,25157947.695019007
2512,35176935.59839874
159,29676054.28909023
1281,39596813.54960894
468,32365369.262245923
290,21667146.225331455
665,21321747.941354744
1463,53177630.59126604
1792,44853017.40971846
923,28049849.907744672
500,56689597.17196331
1408,28228952.971473068
331,14286202.30123192
170,36864284.95070822
2192,19102845.305673085
2571,62331839.17544411
2314,30862999.09513119
2647,19835817.117253706
422,64395947.85660923
2457,56385075.62068356
1838,37046411.50950376
2805,43404169.10015175
1645,32433422.261910066
1711,53189165.00065132
2825,50377146.96677432
322,52836244.34245303
2103,46820482.6531563
342,21719948.571744952
600,23004232.239861835
488,40807573.98296253
1725,49982706.947772376
2246,43132404.019918576
2847,33151423.0150343
806,44948337.395211436
530,47023287.73613565
963,36427780.34097498
2678,25059268.68665953
171,19028765.15050864
2401,60943516.361058824
805,41872143.01464347
2259,41226509.81094162
1748,27527836.899337787
1361,31225160.187467363
1677,28219081.193179257
1406,27782371.54082282
2322,37372765.77604574
688,39551786.90972107
143,31414654.206411354
804,37764096.03840195
1214,34358809.78031217
2828,27855208.86608594
1999,50599436.94653787
2467,37522787.09448864
2665,38325882.0905758
1538,71858997.4840127
398,24838792.7057909
2822,25951484.0093023
2157,24145293.83622408
1856,34634174.9428836
1269,20274009.461203877
2570,25363113.347387604
2320,43677028.38844878
1517,29627060.445516475
2304,19131941.40815527
1312,18992623.9592398
2012,28665223.95962453
506,32587265.010793492
2865,44519228.88635301
2367,22906232.26467216
554,18822422.26271353
238,30597025.978348922
1954,20649687.527572032
2488,32091689.43539481
2291,25448383.96378866
1969,16855450.278095044
2725,33984161.29580656
1482,24158386.96730376
2763,37408907.90679134
503,47854774.70018991
1584,36210681.9791323
1531,35995518.18019853
2210,43577126.735272355
459,50913182.075685434
556,26603770.101759385
1347,44452915.90042054
1290,16721553.754772821
1388,20116110.366820082
1571,-20597384.13165552
2754,37016744.609547526
765,26417024.223129738
2494,22849655.0283113
2870,45787919.569680125
7,37768517.22083896
1114,40951724.70414104
2418,52225116.84752811
291,43566744.517352946
18,50911614.46258118
39,50519291.81364385
1001,44700628.08261748
2442,48829118.534987606
616,26784139.58200358
2680,12965880.820122572
1414,29749690.894567773
289,37342199.87589944
40,43151322.20577622
860,25851584.343962487
409,26413269.14624795
673,34882774.56156339
2427,32151509.725933254
2036,40037161.77421614
2564,33592399.2722999
642,46825342.75667621
1008,35083717.06525155
1908,39687508.957664214
2519,34294318.46736493
1369,18154992.574065
2855,35638895.060497664
712,17123838.37590144
1943,25936394.31374045
1958,23743770.33757899
107,22795385.572174415
2295,31339241.46759765
704,25390661.645383403
676,25793351.196783382
259,38014577.94322856
93,52756371.870677724
106,43572592.29885096
2315,38397459.322617106
1050,20399694.85768535
1095,30237508.262379084
2709,27322097.723947816
758,35885676.72306974
1496,31536311.446219992
2370,28305966.31935955
2458,42477546.599939026
2733,32049636.5526354
161,59390924.031468846
726,34534941.64548553
845,39331170.35023433
947,47540391.21419984
2232,27423020.502200775
2563,31559474.107346106
2299,31117378.706865013
211,22866937.338074137
605,47519337.22477007
1478,31620099.006342612
2247,44009302.35336643
2274,35497956.43772894
2869,40617952.17523204
967,44067731.64718933
2656,27885022.783780232
667,60131223.964092225
1042,23989630.58667537
2023,37145977.84083918
2447,66620180.13321142
2055,20634193.449238613
2275,45517663.70673816
2204,29677259.540582404
1563,44145566.02145479
483,37774709.29065116
796,26808836.46855285
1526,31493616.800717313
2042,37962769.30315971
442,48844133.89686432
1693,55459734.311036244
1468,42362099.09871239
1430,37110671.07070657
2605,49628973.63382055
1529,30153950.9532012
335,21335063.07437728
1287,29048207.937757403
31,25733244.02627249
1785,47941626.69851247
82,34240472.98865824
2620,34657917.14907551
252,34874565.98756028
721,15899459.81488096
2165,34432489.50299854
2316,32634955.496993512
775,24807787.05782828
1558,28915062.713173132
17,35798348.10520054
1022,43835266.32112154
925,26622647.897001937
438,48466550.054771945
1270,34948754.82007579
1272,24825128.2987829
215,37186740.0455898
266,42402303.28837316
2402,45565613.92862994
1250,29896160.74796758
1984,31047156.610435657
1279,35588606.49661349
377,54344848.43525843
1252,30898149.082149107
2156,47868320.31063289
499,57746133.34620867
1374,21643089.675482687
2898,56484252.98229417
401,23421306.683510385
2721,39413245.74931752
2078,52045898.651593804
2589,23145739.957187396
1946,64359821.188225426
1334,25190324.03924187
2781,42350095.282763354
431,55287794.730013974
576,34037683.45711209
1474,39411204.006524004
2254,22483653.325411923
2155,44441038.79396383
885,22203625.756711297
643,25483344.164120432
1944,23915984.63674197
480,35182590.98870203
2845,24072008.217933796
2387,54671655.25743496
2407,36472474.4846166
2527,34260381.75576213
2514,27198897.475734085
629,34906131.925521806
80,39178391.457919575
1876,28697337.770300977
1546,23759717.867258575
2518,31227073.321338806
2347,28757385.684720423
783,30282368.229998127
1322,23098819.40779294
194,17906553.971428573
1770,57071136.106685065
2143,24862237.88447179
1229,37985208.762233235
511,47789929.56454652
46,36530704.94074517
1348,40062536.46011477
2465,37028445.605771475
387,42153564.117214866
873,37147610.230954014
1918,24876868.70351135
2764,42090766.47110544
2184,25011012.494813368
934,30435220.095556017
1920,25524757.0915634
2631,30374723.59512873
1768,93845017.7916355
2040,31300116.718538877
1749,40993036.12669564
834,40219218.42429264
1457,49415732.26726742
79,18364229.977380056
2302,19480526.426020823
1817,23497824.99381928
2755,45468181.394479886
359,32974060.72931768
2059,20945791.708056964
2092,48081062.20903929
2516,42232770.89784685
150,23272903.905344572
1656,34741198.979510486
83,23434156.25861629
2411,32806604.133515567
795,13337106.214799924
2312,48656668.40389099
2917,14325295.239545079
1624,34119168.05426266
2215,61764794.585739665
1211,28101864.764752507
1485,24153422.102950603
1024,29438219.55118508
570,36184626.301545314
2874,30854807.636290736
700,49614018.08466749
2756,41219700.300761245
2022,48046753.16500347
583,45695500.10729004
2392,53369083.93254812
2424,37899184.50900295
212,27214756.120044213
736,28823659.94173394
1610,41655961.72186241
890,28793819.455049243
467,30986595.907674234
578,49276184.48680875
1747,24242764.559334517
1149,32394110.411263853
2758,45462763.54002406
857,21999136.411841005
2219,54162692.8050874
733,20661688.85867847
2909,27761092.29875884
1798,51147882.786850244
235,32245217.064701546
2366,33507601.728955414
1027,29528663.389851127
1195,25743300.279187433
1303,9821126.068625867
148,36891927.59800868
608,32973648.197762772
2515,35869800.79730188
821,46177634.38373899
2500,50364166.44162718
745,23607932.911745626
741,37093057.83896204
1611,15786044.330581697
2532,24133149.66044184
1081,41558327.531601004
1692,67222620.62054391
2520,29544548.604707822
276,25024103.98019962
1992,28807265.744206272
663,10239784.998324282
418,23475685.375843197
1733,36073753.39169287
2359,28106013.174390413
253,34486274.790598616
1518,42242448.754201025
2035,31734566.959536433
2919,21943212.482494157
1540,44301128.28620499
2120,28233281.453849837
1674,37191210.266784586
256,26713777.737919718
2361,20219010.732073713
978,17858502.948014732
2280,25623151.47709765
2095,42891573.31707606
1709,57237593.42501468
2801,47743579.40159826
1246,17929628.123115122
2373,23314210.926542744
1055,44600214.28332178
2017,28843077.70921971
1099,49142944.603924155
1344,13192635.924304275
835,38677038.53840202
1117,36586953.63240727
2043,16532960.518830951
2085,26699680.373358835
410,36961819.56263019
2650,26686980.24451442
2867,34258932.13797302
1668,22151563.453649133
1161,32630741.52306601
2122,30965032.78496751
2539,30382265.344968356
1047,29486245.16335955
1445,22493239.814053673
541,21690679.05602734
569,47390579.29190741
1276,23214103.80356437
918,24337514.893197708
326,36243412.93739384
1936,21483734.97960838
895,22018666.173141435
257,25428101.87049089
1241,36400599.92430048
1545,20666781.81139826
1189,32171017.508659817
270,24119262.797276877
2066,51356624.428705424
693,24624170.53380146
1259,44330443.13670195
2916,29592528.319342107
2321,54411110.54100004
1977,24154950.670614544
1895,30146103.35324341
1240,31659126.61684835
85,29478973.110526852
1823,30022819.160147585
825,46533204.134728506
110,40385682.39026775
697,22924016.67313449
2297,16184601.910542302
1231,29649742.370177753
1355,30824623.290765293
968,48241963.582986124
584,45809563.50209027
1315,27221086.321145788
1606,27092087.095948525
206,22242132.108054213
1685,48023055.94993494
2016,30910664.66774507
869,42356231.83112696
2135,21811806.495585777
2346,32173554.65071329
2430,42057264.96140491
2198,16119180.68099822
2652,27429868.517514072
27,24055882.815359157
241,30997223.14091411
906,27568970.832568917
1506,16620460.61321697
2098,68899098.87631294
1435,37797496.53489693
2213,20768999.548262455
1274,31611413.148572266
743,12479090.88834161
1737,33953027.577733986
2797,50191191.866004534
2185,17048967.149243586
58,29794325.69011711
830,34929608.45929097
808,29259424.433689456
680,40910907.25464101
1153,21535638.07157728
1291,30764176.707535755
1818,40036638.91286623
2161,34762731.4066725
1883,27386284.95954741
350,63174240.92359295
2473,22191150.479381453
295,44180457.13529293
293,47682432.719170175
859,18413026.441080287
288,18775628.579495233
1578,28398459.80053571
102,36071353.33333217
2831,40494484.85632152
1030,36311761.97968446
2551,28833877.179728188
1286,34456703.71993176
958,45549530.7561655
776,23510962.96938166
72,37964453.06101302
2263,42776315.0838302
1866,27562262.268976226
2876,15037188.93264174
2146,51174653.4371986
103,34718701.88762284
1500,27819828.822489515
492,31312582.581392188
167,30802680.903825767
2597,21475822.72643648
2685,24857492.815535836
1035,26898495.422441237
1220,12977958.641262766
2602,35112740.502092235
2159,41917249.08281922
695,39298379.18308146
1109,47703011.12461104
640,35928074.03875437
1652,27558565.8017238
2090,35882932.28890002
1188,43551017.40558693
2345,44956300.25151702
1059,65995282.02571807
2751,48014964.0097412
128,51312265.85438582
1523,42104620.632789806
2925,28094466.414407067
2145,55402782.09821711
1121,37194567.63942863
566,69939516.15161338
565,39044096.09539058
1331,36671559.14597238
2928,18797900.276099455
156,27585802.588081516
797,33526123.260020003
327,25323646.908374272
2859,26711895.79099585
1453,20011508.855090916
1762,63359451.56344447
1868,37312429.89445073
1760,37134107.1893425
1113,43696519.25816221
1812,39244758.56971607
117,35008330.89074989
1142,42731638.5604189
2342,49548488.38429392
927,27435023.800260574
2478,43937617.04763989
655,20916848.734612152
2064,22256417.108661205
369,35907677.001982816
2239,23892645.482658837
2732,38504786.168289565
1653,29518424.409989223
959,38431792.16826899
2395,56901847.756207876
1412,16780996.13009832
271,42333378.163436405
1484,24153422.102950603
1497,30278416.977749
552,37486557.471475765
2,25429800.44869734
1855,56494122.16033494
4,52550513.01544343
2292,27339427.94667399
134,29892105.18088697
646,27822681.869003344
42,45672181.02696242
532,41477520.97186165
713,27540785.39984491
2561,27322811.341823313
2360,23367020.837514605
1333,25978365.038726516
1407,32055835.604449462
2892,49505402.38708097
574,42159815.25635829
1227,36070617.728347436
2591,42551430.64190804
1476,37496549.06264414
1125,46576781.08519738
1446,24236259.797342822
408,29452652.468493886
1101,51096946.26229419
2251,38129726.10669444
373,35649921.354545526
2554,23319265.419424936
2382,43718762.60034444
1985,23243980.95942957
519,35322764.42251636
1093,39350813.96629994
864,47850689.70249803
2889,25879918.936079245
2308,48962478.32298893
986,29457445.061622605
1302,38887938.230283774
585,29994697.610689037
2708,25217257.251338206
147,28103158.778122183
1441,37650011.87077352
383,39692477.017959595
285,35362133.864096366
181,28010965.416819982
358,31706461.22451334
780,39235937.2944558
258,38323823.04624903
1865,52763612.126475655
692,27009801.266366955
2902,54552944.486955024
508,48813371.27975681
2638,35781173.66606304
36,35687837.44284501
611,35551404.87292986
2281,22514835.145866472
1678,28149573.09223502
1696,67891602.95901588
1557,19983023.456087027
2180,33131957.64836061
1726,36612408.36238589
951,22403712.057859298
267,47881522.109580986
2706,31960900.703861933
2221,40866278.01626786
1357,43122691.139213525
2901,49472313.772039816
347,32865195.120269418
2164,32503708.594327763
1586,54181667.74895062
360,31130970.28342469
1769,44601635.993876375
2617,26964306.335810788
1879,41352939.121144615
991,46520714.56400635
1535,28246697.852187477
1191,40883372.82761488
1579,37367327.614657305
1882,21227776.040755842
1510,35018623.973174356
2196,48751139.87612873
1845,36482411.34169649
2336,60479877.17870646
942,23624021.787738774
861,20260882.9500466
2555,27824919.27940441
1392,31803906.18501062
2099,47257804.45493045
1543,26508314.872844808
948,50601269.82921707
1239,35019217.98929683
22,29565642.950155653
2796,48097956.79904979
2747,31746677.46487613
92,53723194.08575931
210,36586299.172445
1858,35225071.55728725
2228,29352633.000454728
447,40700008.8522274
827,43625895.0308047
1649,40450497.972131275
682,30410515.986024555
2698,23811435.94726375
494,29879002.572327733
214,33969568.11373023
2441,50819191.276849486
2679,25103619.2009638
1336,24109507.392215867
465,31114358.336014282
1524,27463328.989232324
2543,24478835.472271252
631,27225954.588807434
2452,58463881.91508981
228,29414864.053036485
126,35785043.08032809
1092,36094590.13206681
1122,36487509.03624383
932,41639538.96584375
1980,20061364.176416073
2171,23699695.536084678
551,30681161.43537102
2768,34823519.91659647
2056,23131108.543677747
1159,64773981.83366526
2645,43260844.36376611
1174,34278856.61714243
2266,37243711.2564388
2462,64686614.21948771
1219,25173223.78082008
2922,43518200.40202706
118,31528790.205619395
474,31578977.08496739
2576,31859903.446847748
872,45603930.287226506
1077,37036614.41561436
1536,26886213.650291838
1150,24421600.111904513
2341,49161535.840293355
1931,24905095.458383497
2785,22835947.772594493
2538,24327168.875941727
597,46068119.75503975
464,38952073.7030865
233,33005683.32580998
2169,23036093.652667053
2123,29493374.375289567
1867,32755584.336648658
137,50316298.178905375
515,43414315.67144965
933,26428620.104440786
2784,33108298.30776283
972,32499975.20927438
599,33947525.28363151
2614,21043697.142823268
2582,27257369.231701113
1409,32046368.813254904
175,34996271.24744855
352,38626758.93660973
976,17843913.835205354
2134,36792726.11112261
984,16406707.668249706
2396,50701344.431487076
1673,21351025.47451474
404,33322910.535716288
607,35043261.576950006
814,34142365.880203575
868,39445617.260528594
2271,40070141.888642244
1633,49783407.37392783
337,55317032.55758917
2765,27887453.112888187
1746,39083209.40616
368,55266917.75046868
2806,37016929.12662817
1662,42831957.90573965
1234,41936306.09724154
1373,27883932.027686484
1672,23470597.69761256
1939,23246432.128057957
