id,saleprice
2136,9671184.383737912
996,26140942.517092112
227,14946762.679196352
135,4745001.3519583475
1167,40317847.586089484
294,33034982.469089024
1776,18978657.160507463
540,3856057.779195896
1717,32540878.893862374
2303,-4453406.882266672
116,20773146.044544607
127,6457397.491449019
1371,13989035.744205026
1014,-33830334.87060963
1507,8691727.518330948
702,36521364.12347918
750,31868650.938577887
261,12539905.751719521
1559,1650969.5190090039
577,13803824.21025733
2812,22924981.429535765
2080,19840628.873484153
1368,16605966.472774472
2376,7314310.059148783
659,203962.7975133233
1235,13168761.428897059
332,23573980.112769946
1917,6157290.055242611
2094,32858428.641307823
1460,47137453.81671737
1471,12863218.59968104
1509,4253928.614615826
1922,7389749.0499571245
433,46022123.58724119
460,29191347.3343674
1116,25208012.315565668
1137,2260932.723421017
53,27828259.30497102
2354,43612741.86186271
1475,19750293.951091647
1761,88263225.99602084
842,11771405.611920254
2739,18085234.729515065
2509,31731748.2190382
1007,27416673.1339119
2610,25845676.805942006
1952,6310718.9684117865
2719,37846335.1866963
2921,27011048.219665553
1966,16549901.266029926
292,18191393.295460165
1204,32475691.504596807
1829,18900141.835333876
2419,21953787.840050623
391,15667142.810176173
798,12809043.370602934
481,21618083.675396476
193,37513377.37676153
555,5848191.704209374
899,4473662.912978372
2357,24370455.88409461
328,21821630.2225679
1356,-1335022.1292261458
1154,9853747.13749323
1730,18250593.134351004
2249,10713042.27249367
1119,36306993.5333329
2856,15221572.752585763
1394,10250884.896075686
2587,18157726.564499576
61,32996738.134060174
2661,43507803.98808158
2711,2416132.8422816605
1147,27632336.51627543
757,26189054.344257474
2623,13291014.824033525
2378,38138786.01220714
1413,12753207.930785576
1722,26308928.983731322
1112,22263720.877317276
1623,28909666.330084965
1201,32523779.93352899
1513,22582552.602380708
957,-480545308.50567114
1171,37044506.035639845
1145,30876808.393533215
2726,3430262.9318132983
703,30209886.695284214
760,9677946.48226909
1964,11741978.029340247
2512,34950108.901017234
159,17178729.472501934
1281,34716219.12089923
468,16006924.906982223
290,6885061.242139548
665,991870.7933291853
1463,41364425.69156756
1792,34912552.46497735
923,127125.24118752632
500,46621428.34351658
1408,-9445455.729180695
331,12688890.295787537
170,37659526.605095185
2192,3551440.0952710495
2571,26175499.611792155
2314,11592275.915575067
2647,9888219.663953008
422,46511866.167181365
2457,16959695.19446995
1838,31148431.172119606
2805,19743759.754558116
1645,12227492.099808438
1711,40288551.40131254
2825,39245630.9309082
322,29609066.75086964
2103,28798487.660033725
342,-3798378.3690407104
600,9273541.307284
488,32587022.563321035
1725,37708620.82859912
2246,35379195.55584198
2847,23034986.1012239
806,34123541.73316792
530,38904241.98694734
963,15533983.926302409
2678,17346818.719666496
171,6589199.5262047965
2401,29369025.933642626
805,28622381.518662628
2259,14439547.994966617
1748,13122472.272024563
1361,17664222.658613577
1677,30203970.802383196
1406,8143430.330039235
2322,-50562.76627198752
688,33676988.1094654
143,16768054.365919584
804,28272215.517970234
1214,18924970.55911
2828,25443246.44889196
1999,46926346.198258325
2467,28577661.642864503
2665,33838988.91275322
1538,65730128.34596405
398,11738167.520587252
2822,-5287070.829694057
2157,16617809.785124939
1856,4211234.717717687
1269,13498487.223063765
2570,10130346.068397691
2320,30830519.55737222
1517,12128764.638260933
2304,-935914.0356548443
1312,5916608.431607777
2012,21507303.78730916
506,-20959687.12313918
2865,23318531.35487683
2367,23952253.773240913
554,1556188.489792204
238,12845823.380110467
1954,4196473.526818255
2488,26635760.864007212
2291,27101427.97179485
1969,9584751.834644109
2725,8761232.017469173
1482,16648746.683431039
2763,26052359.142963797
503,39120492.64322715
1584,15955695.168128489
1531,23940654.035641808
2210,38691155.06760796
459,39553045.79702734
556,13812501.693082465
1347,40443773.3988332
1290,8078629.589666052
1388,3691636.767035047
1571,-360276805.1417433
2754,25563988.78418371
765,6917132.079834802
2494,-2261003.3698712303
2870,25116149.20775854
7,30298680.111439884
1114,16546993.00578267
2418,40859309.210685804
291,50348404.6683711
18,30944988.316915937
39,33582611.90307726
1001,35396831.448637456
2442,43448590.7793261
616,17592320.281357333
2680,7395002.697742911
1414,18054068.007428676
289,34576995.052721456
40,19272332.95346357
860,12472112.607124751
409,18083943.66679735
673,21035071.836495064
2427,28321348.72701865
2036,29731859.285278596
2564,23728205.25978147
642,31099607.092837214
1008,14529185.332713822
1908,26026298.312175907
2519,29070595.78030025
1369,-323999.9898174345
2855,29799460.649034902
712,1915509.9448500709
1943,3486811.5906534703
1958,1730139.9051784114
107,15443477.129684139
2295,-33343291.24802485
704,11383802.562971907
676,5722965.661274495
259,28493570.62081462
93,39167321.78264238
106,37258682.57563642
2315,27450208.486417595
1050,2660576.5956452885
1095,5427744.260053022
2709,5756007.111259742
758,33032983.149078764
1496,23668788.035732552
2370,30731219.99974344
2458,24828871.556216568
2733,17508898.52201859
161,55781438.448368244
726,21865662.55867304
845,23427794.93152389
947,36347778.7645596
2232,17476495.031373516
2563,19799310.584019743
2299,-22159640.467298605
211,6491846.811173094
605,28208670.474372786
1478,11128110.795474896
2247,37938080.46568424
2274,-35116475.78744921
2869,18196576.560537502
967,35844761.65199674
2656,18335392.39353446
667,52895521.900403775
1042,25097412.499521334
2023,18987611.65951667
2447,61313186.65101885
2055,5638733.568929123
2275,17499176.902317606
2204,19924567.258310158
1563,40070850.82675198
483,29914301.026148155
796,20290045.0684662
1526,7542987.431406831
2042,26686105.55314455
442,24499893.563180372
1693,41407781.83080242
1468,34088552.4854094
1430,19350246.862096608
2605,40914226.32173099
1529,21881875.89550231
335,-30833425.117499642
1287,15850169.173666222
31,27921894.986907806
1785,31833361.785611335
82,25399451.68419037
2620,15975270.47017225
252,15516402.688228184
721,12041671.856188333
2165,19894404.011349443
2316,16647079.772583628
775,11253492.855027203
1558,-7648273.675629782
17,21215896.43347813
1022,17468930.557684876
925,17172015.68941839
438,28663439.35288147
1270,24229308.802952986
1272,10319115.523334345
215,33002537.19536292
266,31562023.8622408
2402,31685572.239398263
1250,16143228.083243024
1984,22140529.845142566
1279,28752960.875172473
377,44046346.179902196
1252,26700081.122856803
2156,36658128.614397414
499,46107116.58967986
1374,-16945411.114819814
2898,46233599.70586236
401,3061673.782888925
2721,19802222.60604232
2078,37571062.9359383
2589,-3036973.2254622295
1946,40392801.189319156
1334,20108787.9571497
2781,16752744.93794197
431,34023992.84603701
576,28742792.971457526
1474,30438257.950720597
2254,6491233.480049381
2155,24665922.44904669
885,12682859.532915322
643,10794327.4140405
1944,5780608.5056598205
480,21884535.478469115
2845,6860852.0068328995
2387,37124036.02175811
2407,25234834.90794473
2527,16699435.371521147
2514,23354257.869257845
629,9423012.7322118
80,27629676.402760804
1876,9697080.53525498
1546,15786419.715280011
2518,10171397.16578397
2347,9726107.19154528
783,-18889882.274707288
1322,3716557.5348970355
194,9098467.432677021
1770,43512184.95149676
2143,11430914.5039192
1229,18881958.6714117
511,30084523.73910869
46,26143772.507878233
1348,35957645.8905941
2465,27974596.704761043
387,33286731.869890515
873,21888955.528961826
1918,12704589.515436502
2764,31202284.491265584
2184,13624611.160471708
934,33849024.811338544
1920,10712454.707742756
2631,21399150.30315768
1768,69501340.63117968
2040,23771255.999741253
1749,27203024.399458963
834,10910842.615125565
1457,37724290.04987378
79,5009085.043653136
2302,3843969.575425005
1817,6278140.829111194
2755,25265352.944734953
359,22622006.572422493
2059,4882951.458379297
2092,33722856.56610503
2516,30603105.383915454
150,3812639.6805068837
1656,20587595.83583609
83,6126684.254663052
2411,14274880.437486311
795,-4032301.0203936636
2312,33769430.45913533
2917,12647972.141465345
1624,26111023.300871886
2215,56706995.035722576
1211,11285223.387047091
1485,16618618.157867597
1024,4641330.087101148
570,30584668.5215865
2874,21359461.08559578
700,49187365.08304652
2756,25536298.934296098
2022,43731915.02201779
583,34375068.330752514
2392,40192700.063127846
2424,34858505.7099997
212,10854992.275767231
736,22027773.133756235
1610,29708091.992047958
890,9551489.995112902
467,12248500.422133075
578,47115012.00689332
1747,-5690384.04042832
1149,18379545.2747838
2758,21619667.85291841
857,9176104.793871237
2219,49202369.57624621
733,4231663.361566575
2909,31147714.063676152
1798,41364275.90166831
235,473238.10468131903
2366,35455589.88773478
1027,15331148.763803212
1195,10589735.502094079
1303,-4774157.496947033
148,21320368.875463143
608,13699233.733100487
2515,28807230.353034563
821,28130389.022833854
2500,28824458.80472056
745,13171545.306178221
741,31102663.517163806
1611,-92005387.93229583
2532,5776929.092725499
1081,36610359.14830998
1692,48531419.78658135
2520,24087592.351922408
276,18166869.075479686
1992,16522788.805168638
663,1409581.3068725378
418,20849557.20800333
1733,25788017.038475987
2359,9479741.184129288
253,21594969.952012602
1518,38332884.05221399
2035,19237147.46701442
2919,24577736.8490839
1540,30922762.141815048
2120,354276.4386776522
1674,31457420.99171793
256,10697728.737841954
2361,2495499.5250016884
978,16068114.649618013
2280,13594157.412158437
2095,30470741.490054138
1709,44997950.24194089
2801,37743524.53956711
1246,-3404292.7119247518
2373,24912361.881807055
1055,21159265.551883996
2017,21864386.50080917
1099,39851401.240440875
1344,6894124.607317328
835,-10261629.208104568
1117,14004415.79591033
2043,10327642.093900649
2085,20924546.385508142
410,39889022.8036738
2650,22550480.452641737
2867,14972075.802004574
1668,3793276.6705320575
1161,30440767.009145178
2122,9924417.142019203
2539,12590223.965578197
1047,23284612.010481022
1445,5257464.080554934
541,-2978342.0320218257
569,43162824.12566154
1276,9670420.05046631
918,15786825.508945215
326,14107758.78789675
1936,5630946.643576762
895,10454851.129077323
257,4614320.178595876
1241,13223661.263300037
1545,8201504.068579523
1189,11688068.425463656
270,16609234.404587882
2066,33656331.890375726
693,9944381.903185027
1259,27086422.00753709
2916,6075515.33786278
2321,33381876.604855545
1977,17079809.915931772
1895,10830913.57207288
1240,15271861.95862419
85,7402606.349327037
1823,18174347.692358896
825,26699184.613585923
110,26818212.358190298
697,-932681.3225566982
2297,4028715.560293364
1231,15568500.582449146
1355,18732420.252212036
968,21557858.923401065
584,31207064.751208812
1315,23980996.031297453
1606,14622306.824834818
206,6062531.33667949
1685,25937300.1087275
2016,23772362.44950237
869,28272331.335112937
2135,-912124.6326773814
2346,685268.3178343312
2430,37604946.165619865
2198,-4236043.283731455
2652,16736826.696793182
27,8181869.580306498
241,11779320.549158359
906,19768836.472763993
1506,-3651785.694419307
2098,62049370.54777347
1435,22618786.002315447
2213,3090921.947297989
1274,20675603.2181241
743,4682210.103313116
1737,18291776.849744394
2797,39508210.35313857
2185,12123565.166266272
58,22837921.90385327
830,22144533.09100162
808,26915488.62793782
680,34304782.655156896
1153,5750022.664069744
1291,25695781.445963368
1818,38629692.8877134
2161,25184014.84104534
1883,10976060.415875329
350,55452722.32200721
2473,-2427438.3072104915
295,23048135.548913874
293,42709539.92021174
859,-12290547.271703882
288,3460535.4604463005
1578,16980176.630871132
102,37588895.58670775
2831,43408514.766116224
1030,17668002.348407492
2551,9004895.796468535
1286,20911140.992875274
958,21793370.466227684
776,6994950.0958576035
72,19271782.554473862
2263,23042229.90209013
1866,12175561.87874732
2876,1617134.749531696
2146,41488112.32862555
103,36620044.60836544
1500,25403932.31984716
492,-11874043.166234763
167,17276411.872010767
2597,11925286.612269493
2685,14102826.711649748
1035,8673666.950482013
1220,4788098.933075653
2602,28884923.634402473
2159,35411147.85918092
695,27790125.858223636
1109,34817901.17489898
640,-1739235.8888815655
1652,7847963.326066369
2090,-6048157.419880966
1188,24229536.43273399
2345,23683111.19423808
1059,49166858.48367732
2751,32198588.328843407
128,44285250.3312206
1523,35610605.13244034
2925,-11309766.46988027
2145,37854068.294353776
1121,22063439.92046787
566,80194981.2276142
565,22422065.523101732
1331,30153286.665587246
2928,-377162.44870499667
156,8456267.594745843
797,19070021.885725677
327,26794605.495221116
2859,-11193357.93471385
1453,6547246.178400854
1762,47822582.492825486
1868,19866423.650863066
1760,24667917.672669712
1113,21863574.98768224
1812,24534509.201203786
117,23962059.72219318
1142,30944407.104673225
2342,16143142.13312584
927,10751492.584196
2478,35709790.58964149
655,11078191.565717317
2064,7106953.248595787
369,5457227.477512894
2239,8766480.589247001
2732,30673489.54085657
1653,7313638.858578922
959,19418218.457262825
2395,42520675.0582797
1412,-716593.1635691873
271,23811826.127270766
1484,16618618.157867597
1497,17982555.89991486
552,35266988.78515576
2,2754648.5699990527
1855,38780662.992799155
4,33895668.94587412
2292,5945134.308118394
134,16427216.421131482
646,7858209.364266669
42,25133448.819290698
532,26525177.391925853
713,25862985.867800742
2561,10862418.536257682
2360,-7467662.039179133
1333,21368687.80648242
1407,-49688490.81395146
2892,7908303.377889281
574,44990465.56387918
1227,23585454.88852374
2591,8703947.610777682
1476,22939688.518909693
1125,36773941.16030222
1446,8803671.464690281
408,32809377.74665951
1101,32067219.799974233
2251,19789608.84635733
373,13875822.86854141
2554,5859766.037169976
2382,13129747.797544679
1985,16674869.908095533
519,20106837.235385563
1093,26858786.59499201
864,33400198.82364972
2889,6034985.069890974
2308,28967974.572866946
986,6117381.213745588
1302,26441400.515412137
585,9798052.680705165
2708,10029632.319199497
147,8305416.298934007
1441,14068243.983264541
383,28598482.441550035
285,22643882.125496205
181,14866865.475589195
358,19103917.164428428
780,18587808.019011356
258,27235684.062836494
1865,49594238.779263586
692,23884101.772224307
2902,35794461.524405144
508,28764672.0899183
2638,22170128.183781855
36,37619091.20132259
611,15060290.436204446
2281,-28621650.162567288
1678,29782171.444495004
1696,44308689.84486439
1557,15576057.942254834
2180,25406325.642394874
1726,26369904.852579106
951,4091472.8765957267
267,39039154.601825885
2706,13337375.987591693
2221,16850108.296472713
1357,34989199.84031849
2901,26535289.249682322
347,26188288.378650162
2164,16729383.208263176
1586,38014864.95719521
360,18570885.548253924
1769,33597079.4930598
2617,14326989.943207307
1879,23012751.094905883
991,29469867.76066262
1535,14833440.661496716
1191,24022640.391085174
1579,20364337.38210526
1882,-3449188.839446155
1510,24103904.511119597
2196,39744435.733930506
1845,39810736.883009955
2336,41617394.46155191
942,16389723.324343024
861,6730026.199196309
2555,23497165.748871073
1392,7035563.716409182
2099,31452308.620080285
1543,27738061.637468092
948,32625437.600643042
1239,18638138.364456266
22,10444427.66066504
2796,34431266.789421365
2747,11131668.944783384
92,37833285.47591249
210,9846708.61613187
1858,31294747.36295689
2228,23374911.101011887
447,23894955.34382009
827,28578307.594657905
1649,27714101.19065678
682,19394512.692795336
2698,10854952.063054094
494,22709342.91809313
214,31839686.26867286
2441,38147118.41566393
2679,15808678.70883645
1336,13525612.138577877
465,15714523.396849727
1524,15461455.1182546
2543,7015621.065786773
631,11270824.308359435
2452,49497050.7708392
228,12256653.962395785
126,12187808.451561375
1092,23804069.797571633
1122,21344745.435980298
932,12608199.885822242
1980,2058651.5346431755
2171,2799948.5082530775
551,16417468.014791114
2768,12645920.405310636
2056,10138538.549877066
1159,53448454.07185563
2645,37173346.20359393
1174,37106924.82194791
2266,15558309.10432698
2462,46465854.995156236
1219,3927542.763800642
2922,20792575.973576628
118,14020453.745004626
474,27425628.26222167
2576,10682581.20280738
872,22925843.253040798
1077,26838480.91816938
1536,12914682.691822173
1150,7437929.618896337
2341,29439105.182341658
1931,4907657.971470615
2785,4171875.975896562
2538,6222445.050914662
597,35799985.49906505
464,42842160.3921835
233,-12076336.006396892
2169,4414951.249317141
2123,15224628.820442235
1867,10976147.58890841
137,15045403.29859688
515,34887820.257892616
933,27971568.838127185
2784,15617433.843900273
972,25704836.24110471
599,16164976.377725063
2614,7554081.996693816
2582,14351110.844752463
1409,-6910514.558100114
175,30875702.452052362
352,26756929.809218615
976,15953683.402481003
2134,21591912.29195641
984,39761.145695312356
2396,29262066.591331687
1673,14711763.556048695
404,34831506.28303935
607,18160853.457693655
814,22644540.551514
868,30059815.923544545
2271,26980159.878894545
1633,49070600.922615655
337,51708106.343365125
2765,-45342321.88554819
1746,11804212.953662088
368,34813931.03757208
2806,21546495.67472042
1662,34874948.45375352
1234,20794024.051508166
1373,14795930.098916462
1672,6295052.182590609
1939,7588923.965907669
